0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,61.42223503601916,0.0,49199.103825595565,0.0,0.0,0.0,0.0,629849.1694768117,1738.9245819755747,0.0,9836.789323547451,0.0,0.0,0.0,23858.164346223006,0.0,3381135.266250126,0.0,0.0,0.0,221366.9575004328,0.0,199949.77304110955,0.0,283475.7358117355,0.0,71968.14216367001,0.0,345529.5286545643,0.0,665064.9741360396,0.0,0.0,0.0,143864.116893023,0.0,217277.3454834706,0.0,623525.6148541509,0.0,36159.83344999762,0.0,61841.82566873588,0.0,1325052.2344920412,0.0,191773.81168464938,0.0,2133180.882741523,0.0,702296.7429117633,0.0,3636.329603198422,0.0,63270.78950770884,0.0,0.0,0.0,0.0,62020.51482655706,117612.33763858167,0.0,33970.759816284975,0.0,85929.35711424175,0.0,120524.12318633814,0.0,40863.2771255984,0.0,1768946.8360872483,0.0,228362.45226220152,0.0,0.0,0.0,422366.23774810217,0.0,0.0,0.0,0.0,106847.1167511536,0.0,953933.681784377,1021385.1747353035,0.0,0.0,0.0,137809.005131458,0.0,141345.37356656374,0.0,2793.4699529622994,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,97782.8851237126,166307.0777250363,0.0,286781.76613159163,0.0,0.0,0.0,0.0,105752.41897862221,0.0,0.0,0.0,569800.2804526037,0.0,17343.765120229138,0.0,65.62487051937975,0.0,294329.3771411459,0.0,283454.8625543698,0.0,57320.669078262814,0.0,21877.54986949934,0.0,258313.72016227437,0.0,169064.98943776288,0.0,240705.11842901164,0.0,198987.46028621204,0.0,17630.467191683703,0.0,0.0,0.0,61058.2383063124,0.0,90669.41800210308,0.0,40546.27137407198,0.0,221757.1000552466,0.0,1006877.6938765291,0.0,181978.5864157086,0.0,0.0,0.0,90067.43182845824,113026.89469895471,0.0,4610.523623270625,0.0,0.0,153401.41728496435,0.0,447440.4888914209,0.0,303941.9411395389,0.0,75328.11209063124,0.0,182198.02096670668,0.0,236332.24231304944,0.0,73793.55632772247,0.0,313204.35519825574,0.0,400610.9792278814,0.0,0.0,0.0,0.0,12769.029291554307,0.0,0.0,573544.3167894911,0.0,18651.63124310699,0.0,108885.45177106382,0.0,0.0,0.0,0.0,0.0,8773.278720018272
0.0,0.0,61.42223503601916,0.0,0.0,0.0,0.0,0.0,35425.431018753196,0.0,3046.309515962836,0.0,0.0,0.0,0.0,220866.68395192834,0.0,0.0,0.0,15133.52327995076,0.0,158682.0889447452,0.0,167549.7692094045,0.0,49581.759789894844,0.0,2668429.719271511,0.0,961701.215919501,0.0,385815.57419136143,0.0,132812.05170490377,0.0,139013.5116864628,0.0,2839.000431491906,0.0,16606.61688712024,0.0,19440.43578918038,0.0,0.0,0.0,195359.00153200992,0.0,35201.844918098825,0.0,446813.951564807,0.0,42828.414175259924,0.0,60107.55852450902,0.0,412857.5119232855,0.0,0.0,0.0,1364615.2886233213,211210.10346486332,0.0,504224.03073954413,0.0,0.0,28083.77012098118,0.0,72243.23100125263,0.0,156234.07360630488,0.0,826886.2489478134,0.0,96204.99721812349,0.0,81442.180986948,0.0,27430.277178723878,0.0,3467.2127185071295,0.0,60694.0571015523,0.0,0.0,0.0,0.0,56025.14118195923,0.0,0.0,73275.76179833221,0.0,741105.1647535022,0.0,1170491.3806449585,0.0,0.0,0.0,0.0,0.0,59246.69808642335
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,49199.103825595565,0.0,0.0,0.0,0.0,0.0,110.75465951156383,0.0,41672.48481605762,0.0,0.0,0.0,0.0,121256.84988597604,0.0,0.0,0.0,44572.87430371168,0.0,19265.202819866463,0.0,150712.73601580656,0.0,39239.46384912607,0.0,1263533.9677536527,0.0,301873.6196356962,0.0,63488.30268046309,0.0,128435.38316235822,0.0,264599.1674146255,0.0,129075.14476181642,0.0,12898.439381170974,0.0,16830.74564087195,0.0,0.0,0.0,600774.6340198199,0.0,169857.7914472708,0.0,90278.85154276612,0.0,146083.63352361886,0.0,356352.6338484733,0.0,257506.4297602665,0.0,0.0,0.0,730840.0837835631,18228.159537778043,0.0,188105.6109207139,0.0,0.0,214828.72776234272,0.0,137126.01468709,0.0,280008.07847237244,0.0,188382.48303409194,0.0,17857.71404253394,0.0,94517.21953519691,0.0,5747.3105907546,0.0,17501.217223146392,0.0,18106.52297943773,0.0,0.0,0.0,0.0,26762.577371913823,0.0,0.0,73767.70911798484,0.0,231481.33794400247,0.0,404489.7602119873,0.0,0.0,0.0,0.0,0.0,24806.44067503969
0.0,0.0,0.0,97782.8851237126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216081.87843684337,87850.06963772382,0.0,352524.6595599763,0.0,0.0,0.0,98212.89384340541,0.0,1365273.4200866215,0.0,0.0,0.0,287.77589325739984,0.0,3183.307660784634,0.0,16341.895875413258,0.0,73357.96048788133,0.0,19233.045971760068,0.0,28013.23252610662,0.0,0.0,0.0,15189.03085120434,0.0,108535.06775476449,0.0,238957.6770322121,0.0,58572.444720428175,0.0,5516.562524790762,0.0,921234.7947746452,0.0,7263.501887335929,0.0,883757.295774318,0.0,298655.5249415077,0.0,65229.190898033485,0.0,47200.347852171544,0.0,0.0,0.0,0.0,4181.592298978258,139243.9762596907,0.0,5574.992124921366,0.0,31727.011921413083,0.0,14400.991256966181,0.0,344021.64924304094,0.0,559437.8331312682,0.0,311988.86945027165,0.0,0.0,0.0,677042.328302681,0.0,0.0,0.0,0.0,955639.194541522,0.0,584578.8247832349,556129.224183649,0.0,0.0,0.0,1415427.042334905,0.0,144737.52992144378,0.0,257829.46559692375,0.0,0.0,0.0
0.0,0.0,0.0,166307.0777250363,35425.431018753196,0.0,110.75465951156383,0.0,0.0,0.0,0.0,0.0,21051.458336734446,0.0,38575.40285716242,0.0,0.0,0.0,5862.937387147413,0.0,1467626.5821352059,0.0,0.0,0.0,296754.6439101639,0.0,540632.4808249208,0.0,337430.57379202126,0.0,29285.802358295397,0.0,148633.96333852335,0.0,369577.88040721335,0.0,0.0,0.0,98740.88300418812,0.0,24551.782777715176,0.0,207649.29932339312,0.0,18170.169179918623,0.0,151071.1370810127,0.0,381175.80083979917,0.0,260156.7366867594,0.0,874991.392789721,0.0,133263.80154264127,0.0,154309.32755719707,0.0,7849.510933486334,0.0,0.0,0.0,0.0,242059.53417619003,29657.02225943625,0.0,128804.41719646408,0.0,118844.41980016234,0.0,85327.6068058924,0.0,262827.91582621064,0.0,557958.2339024381,0.0,19235.07318604345,0.0,0.0,0.0,49612.49864003972,0.0,0.0,0.0,0.0,29581.355206572836,0.0,287880.1503801116,217393.54392197978,0.0,0.0,0.0,107380.9422417538,0.0,35952.00662584169,0.0,11150.740475512273,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
